path,header,row_count,sha256,scope
curriculos/2023/fichas/w025-bf114/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-bg079/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,955fad4e083343a1a52a44f2e05acb58a55902172ad9265ab07075223797bc04,repository dataset
curriculos/2023/fichas/w025-bg079/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-bq083/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,7ebf12e2ec84afd5d6d0e798f388e849402f732ab9a41a33bc168b148573c7a0,repository dataset
curriculos/2023/fichas/w025-bq083/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-bq112/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,7df81253c021a3e6ecc95b439306fb5033743626838908d8b73d2d404a3e030b,repository dataset
curriculos/2023/fichas/w025-bq112/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-ce009/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,f562a646208456a5aa50ef41fa01df0365300f3adbd2191ce769b44a66e5d52a,repository dataset
curriculos/2023/fichas/w025-ce009/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-ci1001/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,834b8c9aa39206f24b2bb17de63c7876054e1cb4b2e4da17ef33d508803e0f9a,repository dataset
curriculos/2023/fichas/w025-ci1001/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-ci1002/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,1ad94a00719ab3f807dc5942fd9528eda746a3154346beca304e71a8a1983626,repository dataset
curriculos/2023/fichas/w025-ci1002/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-ci1003/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,8ce09c50ced9312151ffdc1639c11a8c34008164e5978568182e5d226c02cdd9,repository dataset
curriculos/2023/fichas/w025-ci1003/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-ci1005/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,1b4bf9ebf82189204935adf6c5c6cf75e0e5c21534f3d73160f296a2b24726f2,repository dataset
curriculos/2023/fichas/w025-ci1005/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-ci1007/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,463466b8527aaed5e1d883c4281fde53538a55fbb11ad710220b5540461d5a98,repository dataset
curriculos/2023/fichas/w025-ci1007/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-ci1054/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,260108d01755eff5681fd2642a199e5ab7549c7b11a9ef588a9e0198cdb1b623,repository dataset
curriculos/2023/fichas/w025-ci1054/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-ci1055/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,3320d239884a161fefda1bc836b60f055103dcf1091c71a5721b7c4f761f1d48,repository dataset
curriculos/2023/fichas/w025-ci1055/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-ci1056/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,7560c99ab16eceac51f929a7934cac72f02085e94f4bcb619990f67012cd5015,repository dataset
curriculos/2023/fichas/w025-ci1056/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-ci1057/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,62b81df76a7161b24e7f5641338211a6c6a4d5ee9dc2b7e8718ec78e161b26e4,repository dataset
curriculos/2023/fichas/w025-ci1057/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-ci1062/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,9ed7e5a244a9849dc252bc3c6eb68917d96e7849079b24f5e4fac3cb0bc72b34,repository dataset
curriculos/2023/fichas/w025-ci1062/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-ci1068/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,143834bffa72f5ad26abe2b06a8b171a3b9dc90adfadc42585be0ba3db2676c2,repository dataset
curriculos/2023/fichas/w025-ci1068/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-ci1101/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,52393676a6ee8e1134a8267371d1fb1929d92ba9caf6a19f6939a2b25a037f86,repository dataset
curriculos/2023/fichas/w025-ci1101/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-ci1131/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,7b78ec65db03839972f6e6c4e57f008846c415cc249c67fb0734d6427fcb6db5,repository dataset
curriculos/2023/fichas/w025-ci1131/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-ci1132/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,fc4d9fd1fc0c0465cde90b150355be4257c7563e0831505eb857202634f5c6cc,repository dataset
curriculos/2023/fichas/w025-ci1132/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-ci1133/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,48ba47c0247b559aab22f6d7eff609871a9d9d33eaeb0fb7c0f7c9fcfb0f2a04,repository dataset
curriculos/2023/fichas/w025-ci1133/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-ci1134/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,c1957bc1b59590619e3df140be04f68be7e422b2f11f75db49df4625fbb339d8,repository dataset
curriculos/2023/fichas/w025-ci1134/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-ci1162/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,adea59ea873b87fec862644be51998f6f54a72fe87647d2ca5f0cf57c3e57d8d,repository dataset
curriculos/2023/fichas/w025-ci1162/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-ci1163/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,3261e03caf28e8e4f5a622414d905620f9de5e941ea35d2360624c530640c24d,repository dataset
curriculos/2023/fichas/w025-ci1163/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-ci1169/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,12aa66d54215d86ad59dda0ee8b9d89d11b14d0203772e845d9a7788cd3dcb29,repository dataset
curriculos/2023/fichas/w025-ci1169/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-ci1171/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,275cf736d5d71364a1bf1b1dd7af5d530b2928513c4296bcd74140e7e860905b,repository dataset
curriculos/2023/fichas/w025-ci1171/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-ci1172/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,33fb206601c36eb317905e70b73923270652fe70c3f9c44658357937f2d0f9d8,repository dataset
curriculos/2023/fichas/w025-ci1172/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-ci1209/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,6fad7c8194c4bc845e81fc757f99a7f1abb5090b9e088abdada96c4ae07ae913,repository dataset
curriculos/2023/fichas/w025-ci1209/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-ci1212/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,48371d7726b267bb17c2abcd477b9b8afd2a121e22d47a99e791ea32df170355,repository dataset
curriculos/2023/fichas/w025-ci1212/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-ci1215/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,1a7a9d878113a9ca2570708024a768f45f2e21a42ab675b3da7dcba16b91fcae,repository dataset
curriculos/2023/fichas/w025-ci1215/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-ci1218/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,36e43789cbec338cce47a4c3d6cd2c9a7403314ac25e869b7ce138ea8796c7b9,repository dataset
curriculos/2023/fichas/w025-ci1218/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-ci1221/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,98436ffb3ffe4565a16ef214defca04f508ca9a9ddba73b2cbca3a3dc1dcf27e,repository dataset
curriculos/2023/fichas/w025-ci1221/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-ci1244/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,136a1fcde9baa749f66e05acb48b4677c34c04d218c7df349122f4ddeab5ee23,repository dataset
curriculos/2023/fichas/w025-ci1244/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-ci1316/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,2b061e91ec55280cc41507f4301778d52830b6802c89f050d02f94d2efc5c34b,repository dataset
curriculos/2023/fichas/w025-ci1316/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-ci1350/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,9a9185893f688826d4949ac1c558ceb6207470de8890e5e7b1dc5341fcfb6c55,repository dataset
curriculos/2023/fichas/w025-ci1350/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-cm303/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,edd38d9bfbf5e5e55bfce49b5629d6fce7b92286c798005ac742c7a85c469a80,repository dataset
curriculos/2023/fichas/w025-cm303/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-cm304/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,53a02ffee16fdd85e93825cb7b968de76c07edbd6ae7a3ea91f177915c9c99f6,repository dataset
curriculos/2023/fichas/w025-cm304/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-cm310/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,f73e3144025205b912945523fa4019fd6b4611a23020c8b0bbe14471484f538d,repository dataset
curriculos/2023/fichas/w025-cm310/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-cm311/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,6477910c35a209fab8b766f4d1507fdae44b8161cf74e672a28a420fbbe9345c,repository dataset
curriculos/2023/fichas/w025-cm311/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-mn129/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,26733d5eced57d2d93e2286dd5bce6c031bea0aa67832457a147f298401990f3,repository dataset
curriculos/2023/fichas/w025-mn129/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-mn162/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,42b53e4859935d11f02caf6671c735e1ab10b0e484285ba40e619fe8a62f3bef,repository dataset
curriculos/2023/fichas/w025-mn162/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fichas/w025-mn163/buscas.csv,search_id|accessed_at|domains|terms|target|result|limits|applicability_consequence,3,31aeb63cee121bbac74fbea4f6014b8d941f5947e62c44272a5adda1152e7d2f,repository dataset
curriculos/2023/fichas/w025-mn163/manifesto.csv,record_id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|course_term_class_version|purpose|status|notes,0,c3f86d866df9479ac8f11701aa9fbc20cf8179433f7d5f9c9ba8deb9cbf0ca4c,repository dataset
curriculos/2023/fontes/manifesto.csv,id|title|institution|source_url|accessed_at|document_date|document_type|local_path|sha256|version_or_validity|purpose|status|notes,12,143c23bd4d98ecfb84b955939a41c00c5242a1b8be39628d486def0805d0ebf5,repository dataset
curriculos/2023/inventario/buscas-negativas.csv,search_id|accessed_at|official_domains|terms|result|limits|affected_targets,4,6c18aad3707070662de900fe8467111c00fcc76a42151cbe9d27a0532b477ab8,curriculum inventory or formal structure
curriculos/2023/inventario/componentes.csv,code|title|recommended_period|nature|total_hours|department_evidence|ficha1_status|ficha1_path|ficha1_sha256|applicability_2023|ficha2_status|evidence_status|gaps_or_conflicts|formal_basis,43,6ded37392f0fe94016a14aa5f005b7487adcb0cc8e2a7b75da2fae56c1f9d5e1,curriculum inventory or formal structure
curriculos/2023/inventario/dependencias.csv,dependent_code|prerequisite_code|relation|source|notes,21,f82126409f53820b3c4a266158141ea2bda2bd717b6450b070104b70ef478103,curriculum inventory or formal structure
curriculos/2023/inventario/ementas.csv,code|document_kind|document_path|sha256|document_version_or_term|applicability_2023|transcription_status|notes,40,23c15cb8d227d8e4f74f8d7d4e7366caa5f5efeb0f7dcd0416d3785001237f2f,curriculum inventory or formal structure
curriculos/2023/inventario/optativas.csv,code|title|total_hours|formal_source|status|notes,92,212232f97695f08d636839a62dde5fb087bef586993224c07cca04704cb5336b,curriculum inventory or formal structure
curriculos/2023/inventario/regulamentos.csv,id|subject|location_in_source|formal_requirement|source_path|source_sha256|status|notes,5,26bbbb6750723b21c6b834ec7c78ea157cded5639abeb2a73c35512c5f644f86,curriculum inventory or formal structure
dados/administracao/candidatos-historicos.csv,record_id|reference_year|process|course_unit|category_universe|applicant_count|outcome_status|denominator_status|source_locator|source_path|notes,10,8a870e033f2d5b5b79cab1c73c60a30c24799ee4372db9310b2702626f23b21d,repository dataset
dados/curriculos/2023/fichas-1-lotes/D01/ementas.csv,document_id|document_kind|code|source_title|ementa|source_total_hours|unit_department|document_date|signature_date|applicability_2023|source_path|source_sha256|source_url|title_locator|ementa_locator|total_hours_locator|unit_locator|date_locator|normalization_notes,5,54bc35edf6c32c51bf97e3f1346de28ff50c484ad2c8adf566df54bd958153f4,repository dataset
dados/curriculos/2023/fichas-1-lotes/D01-batch2/ementas.csv,document_id|document_kind|code|source_title|ementa|source_total_hours|unit_department|document_date|signature_date|applicability_2023|source_path|source_sha256|source_url|title_locator|ementa_locator|total_hours_locator|unit_locator|date_locator|normalization_notes,5,0ea7b4d5ef3c079234772bf22cfa3e485feb27e1848e9d0535fdb321a6200215,repository dataset
dados/curriculos/2023/fichas-preservadas/fichas-1-restantes.csv,document_id|document_kind|code|source_title|ementa|source_total_hours|unit_department|document_date|signature_date|applicability_2023|source_path|source_sha256|source_url|title_locator|ementa_locator|total_hours_locator|unit_locator|date_locator|normalization_notes,13,b04b29db111c682ed0b723bf8add081757cb3cabf76cca3ac44364ccd2d5a8aa,repository dataset
dados/curriculos/2023/fichas-preservadas/fichas-2.csv,document_id|document_kind|code|source_title|term_or_period|class_identifier|plan_version|document_date|applicability_2023|unit_department|permanent_fields|ementa|program|objectives|method|evaluation|bibliography|teacher_fields|source_path|source_sha256|source_url|source_locators|normalization_notes,17,0a697671cf26fd6b4f6848ae018bd95f1ee93b5a87889db55de746c2ae336e71,repository dataset
dados/curriculos/regras-estaveis/regras.csv,provision_id|topic|curriculum_version|source_kind|rule_type|rule_text|workload|eligibility|process|approval_evaluation|evidence_status|uncertainty|source_path|source_sha256|source_url|locator|normalization_notes,75,f3f572580f6c9387b6af4d19f662ff6bb3f3776713794b3e968be015ffc53008,repository dataset
